Order ID,Order Date,Ship Date,Ship Mode,Customer ID
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2016-142237,42681,13/07/2016,First Class,CK-12595
CA-2017-136434,42747,42928,Standard Class,RD-19480
CA-2018-120376,22/12/2018,25/12/2018,First Class,TP-21130
CA-2018-120376,22/12/2018,25/12/2018,First Class,TP-21130
CA-2018-120376,22/12/2018,25/12/2018,First Class,TP-21130
CA-2018-120376,22/12/2018,25/12/2018,First Class,TP-21130
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2015-106439,31/10/2015,42105,Standard Class,GG-14650
CA-2016-133452,13/04/2016,19/04/2016,Standard Class,ZC-21910
CA-2016-133452,13/04/2016,19/04/2016,Standard Class,ZC-21910
CA-2017-146521,21/07/2017,23/07/2017,Second Class,CC-12610
US-2018-110996,20/11/2018,25/11/2018,Standard Class,KA-16525
CA-2017-129693,26/11/2017,42778,Standard Class,TC-20980
CA-2018-122504,43292,43445,Second Class,DB-13270
CA-2018-122504,43292,43445,Second Class,DB-13270
CA-2015-131051,42016,42136,Standard Class,TR-21325
CA-2018-140676,43443,15/09/2018,First Class,BF-11080
CA-2018-140676,43443,15/09/2018,First Class,BF-11080
CA-2018-140676,43443,15/09/2018,First Class,BF-11080
CA-2016-120103,24/12/2016,29/12/2016,Standard Class,MS-17365
CA-2016-120103,24/12/2016,29/12/2016,Standard Class,MS-17365
CA-2016-120103,24/12/2016,29/12/2016,Standard Class,MS-17365
CA-2018-104647,23/02/2018,43103,Standard Class,CK-12595
CA-2015-110352,23/11/2015,29/11/2015,Standard Class,ED-13885
CA-2017-140501,23/06/2017,28/06/2017,Standard Class,IM-15070
CA-2017-140501,23/06/2017,28/06/2017,Standard Class,IM-15070
CA-2017-140501,23/06/2017,28/06/2017,Standard Class,IM-15070
CA-2017-140501,23/06/2017,28/06/2017,Standard Class,IM-15070
CA-2017-140501,23/06/2017,28/06/2017,Standard Class,IM-15070
CA-2016-139290,26/10/2016,30/10/2016,Standard Class,MY-17380
CA-2018-166142,15/07/2018,19/07/2018,Standard Class,MM-17260
CA-2018-166142,15/07/2018,19/07/2018,Standard Class,MM-17260
CA-2015-145926,17/11/2015,21/11/2015,Standard Class,MP-17470
CA-2016-149678,13/04/2016,15/04/2016,Second Class,AW-10840
US-2016-164357,25/11/2016,29/11/2016,Standard Class,SF-20065
US-2017-146570,15/05/2017,20/05/2017,Standard Class,SN-20710
US-2017-146570,15/05/2017,20/05/2017,Standard Class,SN-20710
US-2017-146570,15/05/2017,20/05/2017,Standard Class,SN-20710
CA-2018-124401,43290,43443,Standard Class,RD-19900
CA-2018-124401,43290,43443,Standard Class,RD-19900
US-2015-140116,42280,17/03/2015,Standard Class,KT-16480
US-2015-140116,42280,17/03/2015,Standard Class,KT-16480
CA-2015-123295,18/07/2015,18/07/2015,Same Day,AH-10120
CA-2018-167101,24/03/2018,28/03/2018,Second Class,BM-11650
CA-2018-167101,24/03/2018,28/03/2018,Second Class,BM-11650
US-2015-167633,30/09/2015,42134,Standard Class,BW-11200
US-2015-152723,26/09/2015,26/09/2015,Same Day,HG-14965
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-164882,31/10/2016,31/10/2016,Same Day,SG-20080
CA-2016-159786,42714,17/10/2016,Second Class,RK-19300
CA-2017-130267,19/09/2017,23/09/2017,Standard Class,SW-20245
CA-2018-155460,13/04/2018,15/04/2018,First Class,RW-19630
CA-2018-155460,13/04/2018,15/04/2018,First Class,RW-19630
US-2018-168690,43282,13/01/2018,Standard Class,TS-21085
CA-2018-158246,43354,43415,First Class,JB-15400
CA-2018-167381,22/09/2018,24/09/2018,Second Class,EH-14005
CA-2018-167381,22/09/2018,24/09/2018,Second Class,EH-14005
CA-2018-144862,43112,43232,Standard Class,EH-14005
CA-2018-144862,43112,43232,Standard Class,EH-14005
CA-2015-126032,23/06/2015,28/06/2015,Standard Class,BS-11665
CA-2016-134859,42470,42623,Standard Class,JK-16120
CA-2016-134859,42470,42623,Standard Class,JK-16120
US-2015-114188,20/05/2015,22/05/2015,Second Class,RF-19345
US-2015-114188,20/05/2015,22/05/2015,Second Class,RF-19345
US-2015-114188,20/05/2015,22/05/2015,Second Class,RF-19345
CA-2016-156524,20/11/2016,26/11/2016,Standard Class,DL-12865
CA-2016-122210,30/11/2016,42472,Standard Class,WB-21850
CA-2016-122210,30/11/2016,42472,Standard Class,WB-21850
CA-2016-122210,30/11/2016,42472,Standard Class,WB-21850
CA-2016-156377,31/12/2016,42856,Standard Class,TB-21625
CA-2016-156377,31/12/2016,42856,Standard Class,TB-21625
US-2018-157896,16/11/2018,16/11/2018,Same Day,CB-12415
CA-2015-159520,42161,42314,Standard Class,GT-14635
CA-2015-159520,42161,42314,Standard Class,GT-14635
CA-2015-159520,42161,42314,Standard Class,GT-14635
CA-2017-155481,42744,42864,Standard Class,DK-13225
CA-2017-155481,42744,42864,Standard Class,DK-13225
CA-2017-155481,42744,42864,Standard Class,DK-13225
US-2017-152051,25/06/2017,29/06/2017,Standard Class,TS-21160
US-2017-152051,25/06/2017,29/06/2017,Standard Class,TS-21160
US-2017-152051,25/06/2017,29/06/2017,Standard Class,TS-21160
CA-2015-141607,42350,17/12/2015,Standard Class,WB-21850
CA-2018-102771,31/03/2018,43224,Standard Class,DO-13435
US-2018-139969,19/11/2018,26/11/2018,Standard Class,AF-10870
CA-2015-167360,24/11/2015,29/11/2015,Second Class,RB-19435
CA-2016-123505,22/11/2016,26/11/2016,Standard Class,AR-10540
CA-2017-117282,14/07/2017,18/07/2017,Standard Class,DR-12880
US-2017-120460,30/04/2017,42860,Standard Class,BF-11170
CA-2017-111115,25/07/2017,27/07/2017,Second Class,LB-16735
CA-2015-124646,22/06/2015,24/06/2015,First Class,DV-13465
CA-2015-124646,22/06/2015,24/06/2015,First Class,DV-13465
CA-2018-148166,21/10/2018,26/10/2018,Standard Class,NK-18490
CA-2017-159737,42803,42987,Standard Class,CS-11950
CA-2017-141019,14/05/2017,14/05/2017,Same Day,LH-17155
CA-2017-101938,42917,43070,Standard Class,DW-13480
CA-2018-166296,13/03/2018,19/03/2018,Standard Class,KF-16285
CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920
CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920
CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920
CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920
CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920
CA-2018-117870,27/01/2018,30/01/2018,Second Class,JH-15820
CA-2018-117870,27/01/2018,30/01/2018,Second Class,JH-15820
CA-2018-117870,27/01/2018,30/01/2018,Second Class,JH-15820
US-2018-137491,19/11/2018,25/11/2018,Standard Class,LC-16930
CA-2015-152296,42012,42071,First Class,IL-15100
CA-2017-112025,30/07/2017,42833,Standard Class,LS-16975
CA-2016-132507,30/07/2016,42437,Second Class,CC-12610
CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805
CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805
CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805
CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2017-128818,42921,43044,Standard Class,CJ-12010
CA-2018-124576,43108,43198,Second Class,HK-14890
CA-2017-101378,14/07/2017,14/07/2017,Same Day,RH-19600
CA-2018-143063,43381,15/08/2018,Standard Class,IL-15100
CA-2018-143063,43381,15/08/2018,Standard Class,IL-15100
CA-2018-143063,43381,15/08/2018,Standard Class,IL-15100
CA-2017-118913,25/06/2017,29/06/2017,Standard Class,AS-10240
CA-2017-128412,43020,17/12/2017,Standard Class,AP-10915
CA-2017-128412,43020,17/12/2017,Standard Class,AP-10915
CA-2017-128412,43020,17/12/2017,Standard Class,AP-10915
CA-2017-128412,43020,17/12/2017,Standard Class,AP-10915
CA-2017-128412,43020,17/12/2017,Standard Class,AP-10915
CA-2017-136483,42747,42898,Standard Class,AG-10390
CA-2015-163013,28/11/2015,42106,Standard Class,BF-11080
CA-2016-135363,28/03/2016,42404,Standard Class,CK-12205
CA-2016-135363,28/03/2016,42404,Standard Class,CK-12205
US-2015-165659,42010,42161,Standard Class,LT-17110
US-2015-165659,42010,42161,Standard Class,LT-17110
CA-2016-138002,42530,42713,Standard Class,BT-11305
CA-2016-138002,42530,42713,Standard Class,BT-11305
CA-2016-128860,29/06/2016,42497,Standard Class,SC-20725
CA-2017-164350,43017,43078,Second Class,CG-12040
US-2015-103905,14/07/2015,20/07/2015,Standard Class,AW-10930
US-2015-103905,14/07/2015,20/07/2015,Standard Class,AW-10930
CA-2016-129854,22/08/2016,26/08/2016,Standard Class,RB-19705
CA-2015-125556,14/11/2015,16/11/2015,Second Class,ML-17410
CA-2015-125556,14/11/2015,16/11/2015,Second Class,ML-17410
CA-2017-162313,27/11/2017,30/11/2017,First Class,VB-21745
CA-2018-107874,21/11/2018,25/11/2018,Standard Class,SW-20275
CA-2018-129378,43110,43141,First Class,NS-18505
CA-2018-129378,43110,43141,First Class,NS-18505
CA-2018-129378,43110,43141,First Class,NS-18505
CA-2018-129378,43110,43141,First Class,NS-18505
CA-2015-151953,20/09/2015,25/09/2015,Standard Class,DB-13555
CA-2018-130841,28/07/2018,43108,Standard Class,MH-17620
CA-2018-130841,28/07/2018,43108,Standard Class,MH-17620
CA-2018-130841,28/07/2018,43108,Standard Class,MH-17620
CA-2016-131884,42533,42533,Same Day,DK-13375
CA-2016-131884,42533,42533,Same Day,DK-13375
CA-2016-131884,42533,42533,Same Day,DK-13375
CA-2018-121909,31/07/2018,43228,Standard Class,EA-14035
CA-2017-106383,19/03/2017,21/03/2017,Second Class,BT-11440
CA-2018-130771,29/07/2018,43167,Standard Class,LA-16780
CA-2018-130771,29/07/2018,43167,Standard Class,LA-16780
CA-2017-139157,42745,42865,Standard Class,GM-14680
CA-2015-128055,31/03/2015,42128,Standard Class,AA-10315
CA-2015-128055,31/03/2015,42128,Standard Class,AA-10315
CA-2018-157091,26/06/2018,43107,Standard Class,DB-13405
CA-2018-132122,43350,14/07/2018,Standard Class,JH-15820
CA-2016-123232,14/12/2016,16/12/2016,Second Class,DJ-13630
CA-2018-104066,43232,43385,Standard Class,QJ-19255
CA-2016-145849,15/09/2016,17/09/2016,Second Class,CT-11995
CA-2016-145849,15/09/2016,17/09/2016,Second Class,CT-11995
CA-2017-122322,15/07/2017,21/07/2017,Standard Class,RH-19510
CA-2018-166849,20/04/2018,26/04/2018,Standard Class,SJ-20125
CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310
CA-2017-146633,15/11/2017,17/11/2017,Second Class,TG-21310
US-2017-126893,26/11/2017,42747,Standard Class,CT-11995
CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005
CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005
CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005
CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005
CA-2018-103380,21/11/2018,25/11/2018,Standard Class,BF-11005
CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195
CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195
CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195
CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195
CA-2016-116092,15/02/2016,18/02/2016,Second Class,JM-16195
CA-2017-117849,15/04/2017,17/04/2017,Second Class,JK-16120
CA-2016-169201,28/09/2016,42379,First Class,HG-14965
CA-2016-169201,28/09/2016,42379,First Class,HG-14965
CA-2017-164091,17/09/2017,22/09/2017,Standard Class,LA-16780
CA-2017-164091,17/09/2017,22/09/2017,Standard Class,LA-16780
CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610
CA-2018-105214,16/06/2018,19/06/2018,First Class,TS-21610
CA-2016-117611,42593,42654,Second Class,MZ-17335
CA-2016-117611,42593,42654,Second Class,MZ-17335
US-2016-137960,18/12/2016,18/12/2016,Same Day,MW-18220
CA-2018-122994,43253,43345,First Class,MV-17485
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375
CA-2017-131065,14/11/2017,16/11/2017,Second Class,AA-10375
CA-2018-149146,43444,43444,Same Day,SM-20320
CA-2018-137470,17/09/2018,17/09/2018,Same Day,TP-21415
CA-2018-105480,20/12/2018,26/12/2018,Standard Class,DK-13225
CA-2018-105480,20/12/2018,26/12/2018,Standard Class,DK-13225
CA-2018-164917,43143,43293,Standard Class,MK-17905
CA-2016-102036,21/09/2016,27/09/2016,Standard Class,CS-12130
CA-2016-142944,42524,42677,Standard Class,JL-15850
CA-2016-142944,42524,42677,Standard Class,JL-15850
CA-2015-157882,42073,42226,Second Class,AR-10405
CA-2015-157882,42073,42226,Second Class,AR-10405
CA-2015-104283,27/06/2015,42011,Standard Class,LM-17065
CA-2015-104283,27/06/2015,42011,Standard Class,LM-17065
CA-2015-104283,27/06/2015,42011,Standard Class,LM-17065
CA-2018-142622,30/10/2018,43142,First Class,JK-15625
CA-2018-142622,30/10/2018,43142,First Class,JK-15625
CA-2018-142622,30/10/2018,43142,First Class,JK-15625
CA-2017-132143,42803,42864,First Class,FM-14215
CA-2016-153108,42493,42616,Standard Class,SF-20200
CA-2016-153108,42493,42616,Standard Class,SF-20200
CA-2017-112676,42860,42952,First Class,PJ-18835
CA-2018-165687,17/11/2018,23/11/2018,Standard Class,CS-12355
US-2018-112928,43106,43226,Second Class,BB-10990
CA-2018-143343,43379,13/06/2018,First Class,BW-11200
CA-2018-115154,43313,43405,First Class,RS-19420
CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160
CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160
CA-2016-149342,20/04/2016,25/04/2016,Standard Class,TS-21160
CA-2016-130995,42380,42532,Standard Class,QJ-19255
CA-2018-127929,23/12/2018,27/12/2018,Standard Class,FM-14215
CA-2016-113145,42380,42501,Standard Class,VD-21670
CA-2016-113145,42380,42501,Standard Class,VD-21670
CA-2016-113145,42380,42501,Standard Class,VD-21670
CA-2016-113145,42380,42501,Standard Class,VD-21670
CA-2016-113145,42380,42501,Standard Class,VD-21670
CA-2015-162362,14/11/2015,18/11/2015,Standard Class,JL-15505
CA-2015-162362,14/11/2015,18/11/2015,Standard Class,JL-15505
CA-2017-106558,17/01/2017,21/01/2017,Standard Class,DL-13495
CA-2018-157931,17/09/2018,22/09/2018,Second Class,MO-17800
CA-2018-157931,17/09/2018,22/09/2018,Second Class,MO-17800
CA-2017-115574,23/12/2017,24/12/2017,First Class,BP-11185
CA-2016-160794,42529,42590,First Class,MS-17980
CA-2018-116225,43231,43354,Standard Class,SV-20935
US-2018-120418,43410,43440,First Class,BC-11125
US-2018-120418,43410,43440,First Class,BC-11125
US-2018-120418,43410,43440,First Class,BC-11125
US-2018-120418,43410,43440,First Class,BC-11125
US-2018-120418,43410,43440,First Class,BC-11125
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2018-122035,20/07/2018,25/07/2018,Standard Class,EM-13825
CA-2016-117828,23/12/2016,26/12/2016,First Class,BD-11500
CA-2018-165491,20/03/2018,24/03/2018,Standard Class,HW-14935
CA-2016-109470,31/12/2016,42795,Second Class,KC-16255
CA-2016-109470,31/12/2016,42795,Second Class,KC-16255
CA-2016-109470,31/12/2016,42795,Second Class,KC-16255
CA-2016-109470,31/12/2016,42795,Second Class,KC-16255
CA-2016-105102,15/09/2016,19/09/2016,Second Class,BM-11575
CA-2016-105102,15/09/2016,19/09/2016,Second Class,BM-11575
CA-2016-105102,15/09/2016,19/09/2016,Second Class,BM-11575
CA-2018-138422,23/09/2018,26/09/2018,First Class,KN-16705
US-2016-147739,25/12/2016,29/12/2016,Standard Class,JD-16150
CA-2017-155187,24/09/2017,26/09/2017,Second Class,LA-16780
CA-2017-155187,24/09/2017,26/09/2017,Second Class,LA-16780
CA-2018-169285,21/03/2018,25/03/2018,Standard Class,RW-19690
CA-2018-169285,21/03/2018,25/03/2018,Standard Class,RW-19690
CA-2015-140886,30/09/2015,42104,Standard Class,KW-16570
CA-2018-152695,43385,43385,Same Day,CC-12220
CA-2018-152695,43385,43385,Same Day,CC-12220
CA-2015-110639,23/08/2015,23/08/2015,Same Day,RH-19495
CA-2015-110639,23/08/2015,23/08/2015,Same Day,RH-19495
CA-2015-121727,19/08/2015,24/08/2015,Standard Class,JK-15625
CA-2017-137736,43019,15/11/2017,Standard Class,DC-13285
US-2015-143231,31/12/2015,42430,First Class,GM-14455
US-2015-143231,31/12/2015,42430,First Class,GM-14455
US-2015-155894,26/07/2015,30/07/2015,Second Class,CL-11890
CA-2017-119025,22/02/2017,28/02/2017,Standard Class,PV-18985
CA-2017-159373,13/03/2017,18/03/2017,Standard Class,LT-17110
CA-2017-159373,13/03/2017,18/03/2017,Standard Class,LT-17110
CA-2017-159373,13/03/2017,18/03/2017,Standard Class,LT-17110
CA-2018-109701,43143,43171,Same Day,AM-10360
CA-2018-109701,43143,43171,Same Day,AM-10360
CA-2018-109701,43143,43171,Same Day,AM-10360
CA-2018-109701,43143,43171,Same Day,AM-10360
CA-2018-109701,43143,43171,Same Day,AM-10360
CA-2016-111514,31/08/2016,42409,First Class,SC-20260
CA-2016-111514,31/08/2016,42409,First Class,SC-20260
CA-2016-111514,31/08/2016,42409,First Class,SC-20260
CA-2016-111514,31/08/2016,42409,First Class,SC-20260
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340
US-2015-148838,17/03/2015,21/03/2015,Standard Class,CP-12340
CA-2018-136497,16/04/2018,20/04/2018,Standard Class,RF-19840
US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060
US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060
US-2017-108637,13/03/2017,18/03/2017,Standard Class,AB-10060
CA-2015-102295,24/11/2015,26/11/2015,Second Class,EH-13990
CA-2018-123659,43375,13/02/2018,First Class,MN-17935
US-2017-129469,23/09/2017,27/09/2017,Standard Class,KL-16555
US-2017-129469,23/09/2017,27/09/2017,Standard Class,KL-16555
CA-2018-155152,43288,43350,Second Class,MP-17965
CA-2017-159940,42923,43046,Second Class,BF-11020
CA-2017-159940,42923,43046,Second Class,BF-11020
CA-2017-159940,42923,43046,Second Class,BF-11020
CA-2017-159940,42923,43046,Second Class,BF-11020
CA-2018-119669,24/01/2018,30/01/2018,Standard Class,TP-21130
US-2015-164616,19/08/2015,21/08/2015,Second Class,MS-17770
US-2015-164616,19/08/2015,21/08/2015,Second Class,MS-17770
CA-2016-148628,42533,42686,Standard Class,KM-16375
CA-2017-118052,42891,43013,Standard Class,BE-11455
CA-2017-118052,42891,43013,Standard Class,BE-11455
CA-2017-118052,42891,43013,Standard Class,BE-11455
US-2018-117534,25/03/2018,26/03/2018,First Class,CV-12295
US-2018-117534,25/03/2018,26/03/2018,First Class,CV-12295
US-2018-117534,25/03/2018,26/03/2018,First Class,CV-12295
US-2018-117534,25/03/2018,26/03/2018,First Class,CV-12295
US-2018-117534,25/03/2018,26/03/2018,First Class,CV-12295
CA-2016-145065,42716,15/12/2016,First Class,DK-13375
CA-2016-145065,42716,15/12/2016,First Class,DK-13375
US-2016-127040,42533,42655,Standard Class,SG-20605
US-2016-127040,42533,42655,Standard Class,SG-20605
US-2016-127040,42533,42655,Standard Class,SG-20605
US-2016-127040,42533,42655,Standard Class,SG-20605
